Date,CreativeID,Impressions,Clicks,VideoStarts,VideoCompletions,OperatingSystem,DayofWeek,Site,SiteCategory
09/05/2018,3784,14,0,0,0,Android,3,Weights & Plates,Sport
09/05/2018,3784,10,0,0,0,Android,3,Marathon Digest,Sport
09/05/2018,3784,20,0,0,0,iOS,3,Weights & Plates,Sport
09/05/2018,3784,27,0,0,0,iOS,3,Marathon Digest,Sport
09/05/2018,3911,454,2,0,0,Android,3,Progressive News,News
09/05/2018,3911,757,5,0,0,Android,3,The City Daily,News
09/05/2018,3911,1,0,0,0,Other,3,The City Daily,News
09/05/2018,3911,520,1,0,0,iOS,3,Progressive News,News
09/05/2018,3911,272,4,0,0,iOS,3,The City Daily,News
09/05/2018,3911,13,0,0,0,Other,3,Progressive News,News
09/05/2018,3911,4,0,0,0,Other,3,The City Daily,News
09/05/2018,3911,63,1,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3911,1,0,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3911,30,0,0,0,Android,3,Home & House,Fashion / Lifestyle
09/05/2018,3911,112,1,0,0,Android,3,Fashionista,Fashion / Lifestyle
09/05/2018,3911,1,0,0,0,Android,3,Fashionista,Fashion / Lifestyle
09/05/2018,3911,272,2,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3911,128,0,0,0,iOS,3,Home & House,Fashion / Lifestyle
09/05/2018,3911,781,0,0,0,iOS,3,Fashionista,Fashion / Lifestyle
09/05/2018,3911,1,0,0,0,iOS,3,Fashionista,Fashion / Lifestyle
09/05/2018,3911,4,0,0,0,Other,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3911,2,0,0,0,Other,3,Home & House,Fashion / Lifestyle
09/05/2018,3911,4,0,0,0,Other,3,Fashionista,Fashion / Lifestyle
09/05/2018,3911,18,1,0,0,Android,3,Weights & Plates,Sport
09/05/2018,3911,34,0,0,0,Android,3,Marathon Digest,Sport
09/05/2018,3911,20,0,0,0,iOS,3,Weights & Plates,Sport
09/05/2018,3911,95,0,0,0,iOS,3,Marathon Digest,Sport
09/05/2018,1012,242,0,48,20,Android,3,Progressive News,News
09/05/2018,1012,58,1,19,4,Android,3,The City Daily,News
09/05/2018,1012,2,0,0,0,Other,3,The City Daily,News
09/05/2018,1012,296,2,109,55,iOS,3,Progressive News,News
09/05/2018,1012,294,4,145,62,iOS,3,The City Daily,News
09/05/2018,1012,3,0,0,0,Other,3,Progressive News,News
09/05/2018,1012,8,0,0,0,Other,3,The City Daily,News
09/05/2018,1012,33,0,6,0,Android,3,The TV News,Entertainment
09/05/2018,1012,16,0,1,0,Android,3,The ClothesRack,Lifestyle
09/05/2018,1012,1,0,1,0,Android,3,Sitting Pretty,Lifestyle
09/05/2018,1012,45,0,14,5,iOS,3,The TV News,Entertainment
09/05/2018,1012,63,1,16,4,iOS,3,The ClothesRack,Lifestyle
09/05/2018,1012,7,0,4,4,iOS,3,Sitting Pretty,Lifestyle
09/05/2018,1012,2,0,1,0,Other,3,The TV News,Entertainment
09/05/2018,1012,8,0,2,1,Android,3,Weights & Plates,Sport
09/05/2018,1012,20,0,1,1,Android,3,Marathon Digest,Sport
09/05/2018,1012,13,0,0,0,iOS,3,Weights & Plates,Sport
09/05/2018,1012,44,0,15,5,iOS,3,Marathon Digest,Sport
09/05/2018,1012,1,0,0,0,Other,3,Weights & Plates,Sport
09/05/2018,1940,239,1,48,19,Android,3,Progressive News,News
09/05/2018,1940,63,0,13,4,Android,3,The City Daily,News
09/05/2018,1940,316,4,127,65,iOS,3,Progressive News,News
09/05/2018,1940,277,2,147,67,iOS,3,The City Daily,News
09/05/2018,1940,3,0,0,0,Other,3,Progressive News,News
09/05/2018,1940,5,0,0,0,Other,3,The City Daily,News
09/05/2018,1940,33,0,4,1,Android,3,The TV News,Entertainment
09/05/2018,1940,12,0,1,0,Android,3,The ClothesRack,Lifestyle
09/05/2018,1940,6,0,4,3,Android,3,Sitting Pretty,Lifestyle
09/05/2018,1940,1,0,1,0,Other,3,The TV News,Entertainment
09/05/2018,1940,32,0,6,2,iOS,3,The TV News,Entertainment
09/05/2018,1940,77,1,14,5,iOS,3,The ClothesRack,Lifestyle
09/05/2018,1940,5,0,1,0,iOS,3,Sitting Pretty,Lifestyle
09/05/2018,1940,1,0,0,0,Other,3,The TV News,Entertainment
09/05/2018,1940,11,0,0,0,Android,3,Weights & Plates,Sport
09/05/2018,1940,23,1,6,1,Android,3,Marathon Digest,Sport
09/05/2018,1940,28,0,4,0,iOS,3,Weights & Plates,Sport
09/05/2018,1940,47,0,17,6,iOS,3,Marathon Digest,Sport
09/05/2018,3161,448,1,0,0,Android,3,Progressive News,News
09/05/2018,3161,748,8,0,0,Android,3,The City Daily,News
09/05/2018,3161,568,3,0,0,iOS,3,Progressive News,News
09/05/2018,3161,269,1,0,0,iOS,3,The City Daily,News
09/05/2018,3161,12,0,0,0,Other,3,Progressive News,News
09/05/2018,3161,11,0,0,0,Other,3,The City Daily,News
09/05/2018,3161,78,1,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3161,26,0,0,0,Android,3,Home & House,Fashion / Lifestyle
09/05/2018,3161,113,0,0,0,Android,3,Fashionista,Fashion / Lifestyle
09/05/2018,3161,244,1,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3161,3,0,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3161,134,1,0,0,iOS,3,Home & House,Fashion / Lifestyle
09/05/2018,3161,1,0,0,0,iOS,3,Home & House,Fashion / Lifestyle
09/05/2018,3161,828,4,0,0,iOS,3,Fashionista,Fashion / Lifestyle
09/05/2018,3161,1,0,0,0,iOS,3,Fashionista,Fashion / Lifestyle
09/05/2018,3161,2,0,0,0,Other,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3161,2,0,0,0,Other,3,Fashionista,Fashion / Lifestyle
09/05/2018,3161,16,0,0,0,Android,3,Weights & Plates,Sport
09/05/2018,3161,36,0,0,0,Android,3,Marathon Digest,Sport
09/05/2018,3161,37,0,0,0,iOS,3,Weights & Plates,Sport
09/05/2018,3161,86,0,0,0,iOS,3,Marathon Digest,Sport
09/05/2018,3556,466,3,0,0,Android,3,Progressive News,News
09/05/2018,3556,723,15,0,0,Android,3,The City Daily,News
09/05/2018,3556,513,1,0,0,iOS,3,Progressive News,News
09/05/2018,3556,294,0,0,0,iOS,3,The City Daily,News
09/05/2018,3556,5,0,0,0,Other,3,Progressive News,News
09/05/2018,3556,4,0,0,0,Other,3,The City Daily,News
09/05/2018,3556,154,3,0,0,Android,3,FootyNews,Sport
09/05/2018,3556,1,0,0,0,Android,3,FootyNews,Sport
09/05/2018,3556,1,0,0,0,Android,3,FootyNews,Sport
09/05/2018,3556,263,0,0,0,iOS,3,FootyNews,Sport
09/05/2018,3556,1,0,0,0,iOS,3,FootyNews,Sport
09/05/2018,3556,1,0,0,0,iOS,3,FootyNews,Sport
09/05/2018,3556,1,0,0,0,Android,3,More Sport,Sport
09/05/2018,3556,447,1,0,0,Android,3,More Sport,Sport
09/05/2018,3556,1,0,0,0,Other,3,More Sport,Sport
09/05/2018,3556,27,0,0,0,Other,3,More Sport,Sport
09/05/2018,3556,8,0,0,0,iOS,3,More Sport,Sport
09/05/2018,3556,998,7,0,0,iOS,3,More Sport,Sport
09/05/2018,3556,2,0,0,0,Other,3,More Sport,Sport
09/05/2018,3556,1,0,0,0,Other,3,More Sport,Sport
09/05/2018,3556,3,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3556,705,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3556,194,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3556,1,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3556,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3556,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3556,34,1,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3556,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3556,10,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3556,434,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3556,182,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3556,3,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3556,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3556,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3556,1719,15,0,0,Android,3,CityNews,News
09/05/2018,3556,2485,9,0,0,iOS,3,CityNews,News
09/05/2018,3556,5,0,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,3556,1755,21,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,3556,3029,9,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,3556,5,0,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,3556,1,0,0,0,Other,3,Wot? Lifestyle,Lifestyle
09/05/2018,3556,170,3,0,0,Android,3,FPSGaming,Tech / Gaming
09/05/2018,3556,1,0,0,0,Android,3,FPSGaming,Tech / Gaming
09/05/2018,3556,162,1,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,3556,1,0,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,3556,212,0,0,0,Android,3,PedalBikez,Sport
09/05/2018,3556,378,3,0,0,Android,3,Vroom Motoring,Sport
09/05/2018,3556,316,0,0,0,iOS,3,PedalBikez,Sport
09/05/2018,3556,271,1,0,0,iOS,3,Vroom Motoring,Sport
09/05/2018,3556,6,0,0,0,Other,3,PedalBikez,Sport
09/05/2018,3556,1,0,0,0,Other,3,Vroom Motoring,Sport
09/05/2018,1534,73,0,0,0,Android,3,MusicRoom,Entertainment
09/05/2018,1534,20,0,0,0,Other,3,MusicRoom,Entertainment
09/05/2018,1534,1106,4,0,0,iOS,3,MusicRoom,Entertainment
09/05/2018,1534,2,0,0,0,iOS,3,RockTunes,Entertainment
09/05/2018,1534,2,0,0,0,Android,3,NIMBY Times,News
09/05/2018,1534,954,8,0,0,Android,3,NIMBY Times,News
09/05/2018,1534,1,0,0,0,iOS,3,NIMBY Times,News
09/05/2018,1534,1165,1,0,0,iOS,3,NIMBY Times,News
09/05/2018,1534,16,0,0,0,Other,3,NIMBY Times,News
09/05/2018,1534,154,0,0,0,Android,3,The TV News,Entertainment
09/05/2018,1534,32,0,0,0,Android,3,The ClothesRack,Lifestyle
09/05/2018,1534,14,0,0,0,Android,3,Sitting Pretty,Lifestyle
09/05/2018,1534,180,0,0,0,iOS,3,The TV News,Entertainment
09/05/2018,1534,152,0,0,0,iOS,3,The ClothesRack,Lifestyle
09/05/2018,1534,22,0,0,0,iOS,3,Sitting Pretty,Lifestyle
09/05/2018,1534,3,0,0,0,Other,3,The TV News,Entertainment
09/05/2018,3280,490,2,0,0,Android,3,Progressive News,News
09/05/2018,3280,738,2,0,0,Android,3,The City Daily,News
09/05/2018,3280,534,1,0,0,iOS,3,Progressive News,News
09/05/2018,3280,304,2,0,0,iOS,3,The City Daily,News
09/05/2018,3280,8,0,0,0,Other,3,Progressive News,News
09/05/2018,3280,4,0,0,0,Other,3,The City Daily,News
09/05/2018,3280,2,0,0,0,Android,3,FootyNews,Sport
09/05/2018,3280,145,1,0,0,Android,3,FootyNews,Sport
09/05/2018,3280,1,0,0,0,Other,3,FootyNews,Sport
09/05/2018,3280,246,1,0,0,iOS,3,FootyNews,Sport
09/05/2018,3280,3,0,0,0,iOS,3,FootyNews,Sport
09/05/2018,3280,3,0,0,0,Android,3,More Sport,Sport
09/05/2018,3280,448,3,0,0,Android,3,More Sport,Sport
09/05/2018,3280,2,0,0,0,Other,3,More Sport,Sport
09/05/2018,3280,20,0,0,0,Other,3,More Sport,Sport
09/05/2018,3280,2,0,0,0,iOS,3,More Sport,Sport
09/05/2018,3280,1046,8,0,0,iOS,3,More Sport,Sport
09/05/2018,3280,7,0,0,0,Other,3,More Sport,Sport
09/05/2018,3280,1,0,0,0,Other,3,More Sport,Sport
09/05/2018,3280,1,0,0,0,Other,3,More Sport,Sport
09/05/2018,3280,7,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3280,764,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3280,175,3,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3280,1,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3280,1,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3280,1,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3280,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3280,31,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3280,13,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3280,381,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3280,1,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3280,180,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3280,1,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3280,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3280,1681,5,0,0,Android,3,CityNews,News
09/05/2018,3280,2591,12,0,0,iOS,3,CityNews,News
09/05/2018,3280,2,0,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,3280,1792,24,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,3280,2,0,0,0,Other,3,Wot? Lifestyle,Lifestyle
09/05/2018,3280,2997,13,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,3280,1,0,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,3280,1,0,0,0,Other,3,Wot? Lifestyle,Lifestyle
09/05/2018,3280,151,3,0,0,Android,3,FPSGaming,Tech / Gaming
09/05/2018,3280,2,0,0,0,Other,3,FPSGaming,Tech / Gaming
09/05/2018,3280,140,0,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,3280,1,0,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,3280,190,2,0,0,Android,3,PedalBikez,Sport
09/05/2018,3280,412,1,0,0,Android,3,Vroom Motoring,Sport
09/05/2018,3280,303,2,0,0,iOS,3,PedalBikez,Sport
09/05/2018,3280,290,1,0,0,iOS,3,Vroom Motoring,Sport
09/05/2018,3280,3,0,0,0,Other,3,PedalBikez,Sport
09/05/2018,3280,1,0,0,0,Other,3,Vroom Motoring,Sport
09/05/2018,3400,138,0,30,3,Android,3,FootyNews,Sport
09/05/2018,3400,2,0,0,0,Android,3,FootyNews,Sport
09/05/2018,3400,197,1,77,26,iOS,3,FootyNews,Sport
09/05/2018,3400,6,0,3,3,Android,3,More Sport,Sport
09/05/2018,3400,745,4,553,331,Android,3,More Sport,Sport
09/05/2018,3400,62,0,19,18,Other,3,More Sport,Sport
09/05/2018,3400,12,0,8,8,iOS,3,More Sport,Sport
09/05/2018,3400,1663,9,1346,704,iOS,3,More Sport,Sport
09/05/2018,3400,5,0,0,0,Other,3,More Sport,Sport
09/05/2018,3400,3,0,3,3,Other,3,More Sport,Sport
09/05/2018,3400,3,0,2,1,Other,3,More Sport,Sport
09/05/2018,3400,3,0,0,0,Android,3,The Ocho Sports Network,Sport
09/05/2018,3400,690,1,3,2,Android,3,The Ocho Sports Network,Sport
09/05/2018,3400,184,0,11,2,Android,3,The Ocho Sports Network,Sport
09/05/2018,3400,2,0,1,1,Other,3,The Ocho Sports Network,Sport
09/05/2018,3400,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3400,2,0,1,1,Other,3,The Ocho Sports Network,Sport
09/05/2018,3400,36,1,11,4,Other,3,The Ocho Sports Network,Sport
09/05/2018,3400,4,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3400,401,0,14,7,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3400,183,0,21,9,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3400,1,0,0,0,iOS,3,The Ocho Sports Network,Sport
09/05/2018,3400,1,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3400,3,0,0,0,Other,3,The Ocho Sports Network,Sport
09/05/2018,3400,728,7,289,134,Android,3,CityNews,News
09/05/2018,3400,1096,6,462,209,iOS,3,CityNews,News
09/05/2018,3400,1,0,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,3400,1012,17,278,68,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,3400,2,0,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,3400,3,0,3,3,Other,3,Wot? Lifestyle,Lifestyle
09/05/2018,3400,1626,11,956,408,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,3400,7,0,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,3400,2,0,1,0,Other,3,Wot? Lifestyle,Lifestyle
09/05/2018,3400,103,3,20,5,Android,3,FPSGaming,Tech / Gaming
09/05/2018,3400,3,0,2,1,Android,3,FPSGaming,Tech / Gaming
09/05/2018,3400,111,0,40,14,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,3400,2,0,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,3400,54,2,19,11,Android,3,PedalBikez,Sport
09/05/2018,3400,81,0,32,19,Android,3,Vroom Motoring,Sport
09/05/2018,3400,140,0,56,17,iOS,3,PedalBikez,Sport
09/05/2018,3400,87,0,26,11,iOS,3,Vroom Motoring,Sport
09/05/2018,3400,2,0,1,0,Other,3,PedalBikez,Sport
09/05/2018,3400,1,0,1,0,Other,3,Vroom Motoring,Sport
09/05/2018,4564,1616,4,0,0,Android,3,We Love Gaming,Tech / Gaming
09/05/2018,4564,2788,10,0,0,Android,3,Gadgetron,Tech / Gaming
09/05/2018,4564,177,0,0,0,Android,3,Edgy Lifestyles,Tech / Gaming
09/05/2018,4564,1453,9,0,0,Android,3,Coin-Op Gaming,Tech / Gaming
09/05/2018,4564,129,1,0,0,Android,3,We Love Gaming,Tech / Gaming
09/05/2018,4564,216,0,0,0,Android,3,Coin-Op Gaming,Tech / Gaming
09/05/2018,4564,2,0,0,0,Other,3,Gadgetron,Tech / Gaming
09/05/2018,4564,1,0,0,0,Other,3,Edgy Lifestyles,Tech / Gaming
09/05/2018,4564,2300,5,0,0,iOS,3,We Love Gaming,Tech / Gaming
09/05/2018,4564,509,2,0,0,iOS,3,Gadgetron,Tech / Gaming
09/05/2018,4564,248,3,0,0,iOS,3,Edgy Lifestyles,Tech / Gaming
09/05/2018,4564,945,4,0,0,iOS,3,Coin-Op Gaming,Tech / Gaming
09/05/2018,4564,28,0,0,0,iOS,3,We Love Gaming,Tech / Gaming
09/05/2018,4564,49,0,0,0,iOS,3,Coin-Op Gaming,Tech / Gaming
09/05/2018,4564,1,0,0,0,Other,3,Edgy Lifestyles,Tech / Gaming
09/05/2018,1495,33,0,0,0,Android,3,Progressive News,News
09/05/2018,1495,45,0,0,0,Android,3,The City Daily,News
09/05/2018,1495,1,0,0,0,Other,3,The City Daily,News
09/05/2018,1495,58,0,0,0,iOS,3,Progressive News,News
09/05/2018,1495,226,0,0,0,iOS,3,The City Daily,News
09/05/2018,1495,6,0,0,0,Other,3,Progressive News,News
09/05/2018,1495,11,0,0,0,Other,3,The City Daily,News
09/05/2018,478,35,0,0,0,Android,3,Progressive News,News
09/05/2018,478,44,0,0,0,Android,3,The City Daily,News
09/05/2018,478,58,0,0,0,iOS,3,Progressive News,News
09/05/2018,478,228,0,0,0,iOS,3,The City Daily,News
09/05/2018,478,18,0,0,0,Other,3,Progressive News,News
09/05/2018,478,8,0,0,0,Other,3,The City Daily,News
09/05/2018,1226,39,0,0,0,Android,3,Progressive News,News
09/05/2018,1226,49,0,0,0,Android,3,The City Daily,News
09/05/2018,1226,47,0,0,0,iOS,3,Progressive News,News
09/05/2018,1226,259,1,0,0,iOS,3,The City Daily,News
09/05/2018,1226,9,0,0,0,Other,3,Progressive News,News
09/05/2018,1226,5,0,0,0,Other,3,Progressive News,News
09/05/2018,1226,7,0,0,0,Other,3,The City Daily,News
09/05/2018,466,25,0,0,0,Android,3,Progressive News,News
09/05/2018,466,50,0,0,0,Android,3,The City Daily,News
09/05/2018,466,1,0,0,0,Other,3,The City Daily,News
09/05/2018,466,58,0,0,0,iOS,3,Progressive News,News
09/05/2018,466,227,1,0,0,iOS,3,The City Daily,News
09/05/2018,466,17,0,0,0,Other,3,Progressive News,News
09/05/2018,466,3,0,0,0,Other,3,Progressive News,News
09/05/2018,466,8,0,0,0,Other,3,The City Daily,News
09/05/2018,1082,33,0,0,0,Android,3,Progressive News,News
09/05/2018,1082,42,0,0,0,Android,3,The City Daily,News
09/05/2018,1082,42,0,0,0,iOS,3,Progressive News,News
09/05/2018,1082,265,2,0,0,iOS,3,The City Daily,News
09/05/2018,1082,13,0,0,0,Other,3,Progressive News,News
09/05/2018,1082,2,0,0,0,Other,3,Progressive News,News
09/05/2018,1082,4,0,0,0,Other,3,The City Daily,News
09/05/2018,3965,34,0,0,0,Android,3,Progressive News,News
09/05/2018,3965,48,0,0,0,Android,3,The City Daily,News
09/05/2018,3965,70,0,0,0,iOS,3,Progressive News,News
09/05/2018,3965,210,1,0,0,iOS,3,The City Daily,News
09/05/2018,3965,20,0,0,0,Other,3,Progressive News,News
09/05/2018,3965,2,0,0,0,Other,3,Progressive News,News
09/05/2018,3965,2,0,0,0,Other,3,The City Daily,News
09/05/2018,3965,110,1,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3965,6,0,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3965,2,0,0,0,Android,3,Home & House,Fashion / Lifestyle
09/05/2018,3965,177,2,0,0,Android,3,Fashionista,Fashion / Lifestyle
09/05/2018,3965,23,0,0,0,Android,3,Fashionista,Fashion / Lifestyle
09/05/2018,3965,261,0,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3965,25,0,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,3965,22,0,0,0,iOS,3,Home & House,Fashion / Lifestyle
09/05/2018,3965,356,1,0,0,iOS,3,Fashionista,Fashion / Lifestyle
09/05/2018,3965,35,0,0,0,iOS,3,Fashionista,Fashion / Lifestyle
09/05/2018,3965,1,0,0,0,Other,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,4590,1727,4,0,0,Android,3,We Love Gaming,Tech / Gaming
09/05/2018,4590,2770,7,0,0,Android,3,Gadgetron,Tech / Gaming
09/05/2018,4590,145,0,0,0,Android,3,Edgy Lifestyles,Tech / Gaming
09/05/2018,4590,1520,7,0,0,Android,3,Coin-Op Gaming,Tech / Gaming
09/05/2018,4590,149,0,0,0,Android,3,We Love Gaming,Tech / Gaming
09/05/2018,4590,239,0,0,0,Android,3,Coin-Op Gaming,Tech / Gaming
09/05/2018,4590,2,0,0,0,Other,3,Gadgetron,Tech / Gaming
09/05/2018,4590,2425,11,0,0,iOS,3,We Love Gaming,Tech / Gaming
09/05/2018,4590,442,4,0,0,iOS,3,Gadgetron,Tech / Gaming
09/05/2018,4590,244,4,0,0,iOS,3,Edgy Lifestyles,Tech / Gaming
09/05/2018,4590,912,7,0,0,iOS,3,Coin-Op Gaming,Tech / Gaming
09/05/2018,4590,25,0,0,0,iOS,3,We Love Gaming,Tech / Gaming
09/05/2018,4590,33,0,0,0,iOS,3,Coin-Op Gaming,Tech / Gaming
09/05/2018,4590,1,0,0,0,Other,3,Edgy Lifestyles,Tech / Gaming
09/05/2018,4499,26,0,0,0,Android,3,Progressive News,News
09/05/2018,4499,58,0,0,0,Android,3,The City Daily,News
09/05/2018,4499,1,0,0,0,Other,3,The City Daily,News
09/05/2018,4499,42,1,0,0,iOS,3,Progressive News,News
09/05/2018,4499,237,0,0,0,iOS,3,The City Daily,News
09/05/2018,4499,18,0,0,0,Other,3,Progressive News,News
09/05/2018,4499,3,0,0,0,Other,3,Progressive News,News
09/05/2018,4499,4,0,0,0,Other,3,The City Daily,News
09/05/2018,4499,1,0,0,0,Android,3,FootyNews,Sport
09/05/2018,4499,146,0,0,0,Android,3,FootyNews,Sport
09/05/2018,4499,2,0,0,0,Android,3,FootyNews,Sport
09/05/2018,4499,2,0,0,0,Other,3,FootyNews,Sport
09/05/2018,4499,196,1,0,0,iOS,3,FootyNews,Sport
09/05/2018,4499,1,0,0,0,iOS,3,FootyNews,Sport
09/05/2018,4499,524,4,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,4499,1,0,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,4499,3,0,0,0,Other,3,Wot? Lifestyle,Lifestyle
09/05/2018,4499,742,3,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,4499,3,0,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,4499,100,0,0,0,Android,3,FPSGaming,Tech / Gaming
09/05/2018,4499,2,0,0,0,Android,3,FPSGaming,Tech / Gaming
09/05/2018,4499,1,0,0,0,Android,3,FPSGaming,Tech / Gaming
09/05/2018,4499,114,0,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,4499,3,0,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,4499,1,0,0,0,Other,3,FPSGaming,Tech / Gaming
09/05/2018,2816,32,0,0,0,Android,3,Progressive News,News
09/05/2018,2816,47,0,0,0,Android,3,The City Daily,News
09/05/2018,2816,1,0,0,0,Other,3,The City Daily,News
09/05/2018,2816,47,0,0,0,iOS,3,Progressive News,News
09/05/2018,2816,243,1,0,0,iOS,3,The City Daily,News
09/05/2018,2816,12,0,0,0,Other,3,Progressive News,News
09/05/2018,2816,4,0,0,0,Other,3,Progressive News,News
09/05/2018,2816,8,0,0,0,Other,3,The City Daily,News
09/05/2018,2816,143,0,0,0,Android,3,FootyNews,Sport
09/05/2018,2816,2,0,0,0,Android,3,FootyNews,Sport
09/05/2018,2816,208,0,0,0,iOS,3,FootyNews,Sport
09/05/2018,2816,2,0,0,0,iOS,3,FootyNews,Sport
09/05/2018,2816,1,0,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,2816,457,5,0,0,Android,3,Wot? Lifestyle,Lifestyle
09/05/2018,2816,670,4,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,2816,3,0,0,0,iOS,3,Wot? Lifestyle,Lifestyle
09/05/2018,2816,1,0,0,0,Other,3,Wot? Lifestyle,Lifestyle
09/05/2018,2816,91,0,0,0,Android,3,FPSGaming,Tech / Gaming
09/05/2018,2816,112,0,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,2816,1,0,0,0,iOS,3,FPSGaming,Tech / Gaming
09/05/2018,4380,82,0,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,4380,7,1,0,0,Android,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,4380,5,0,0,0,Android,3,Home & House,Fashion / Lifestyle
09/05/2018,4380,92,1,0,0,Android,3,Fashionista,Fashion / Lifestyle
09/05/2018,4380,8,0,0,0,Android,3,Fashionista,Fashion / Lifestyle
09/05/2018,4380,151,4,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,4380,8,0,0,0,iOS,3,Little Bird Lifestyle,Fashion / Lifestyle
09/05/2018,4380,29,0,0,0,iOS,3,Home & House,Fashion / Lifestyle
